,text,pos_tag,mintime,maxtime
20530,rechts,ADV,676.1149,676.3449
20531,zwei,NUM,676.3449,676.8749
20532,Türen,NOUN,676.8749,677.2649
20533,so,ADV,677.4049,677.4749
20534,dass,SCONJ,677.4749,677.8549
20535,auf,ADP,677.8549,677.9749
20536,der,DET,677.9749,678.0949
20537,einen,DET,678.0949,678.2549
20538,Seite,NOUN,678.2549,678.5849
20539,die,DET,678.6849,678.7949
20540,Küche,NOUN,678.7949,679.0549
20541,und,CCONJ,679.0549,679.1249
20542,auf,ADP,679.1249,679.2449
20543,der,DET,679.2449,679.3649
20544,anderen,PRON,679.3649,679.5749
20545,Seite,NOUN,679.5749,679.9149
20546,type,VERB,679.9849,680.1749
20547,äh,INTJ,680.8549,681.0749
20548,das,PRON,681.0749,681.1949
20549,Wohnzimmer,PROPN,681.1949,681.6449
20550,ist,AUX,681.6449,681.82708
20551,ja,ADV,683.6016,683.80935
20552,doch,CCONJ,691.41017,691.56729
20553,man,PRON,691.56729,691.70729
20554,kann,AUX,691.70729,691.84729
20555,ja,ADV,691.84729,691.94729
20556,noch,ADV,691.94729,692.12729
20557,mal,ADV,692.12729,692.32729
20558,paar,DET,692.49729,692.73729
20559,Durchgänge,NOUN,692.93729,693.49729
20560,bauen,VERB,693.49729,693.76729
20561,also,ADV,694.72444,696.26444
20562,ach,X,702.10777,702.17777
20563,so,ADV,702.17777,702.36777
20564,ja,ADV,702.36777,702.49777
20565,ja,ADV,702.49777,702.75777
20566,gut,ADV,702.75777,703.02777
20567,okay,ADV,703.02777,703.39777
20568,ja,ADV,703.39777,703.5755
20569,ach,X,722.80425,722.92138
20570,so,ADV,722.92138,723.19137
20571,ja,ADV,723.22137,723.47079
20572,ja,ADV,723.72181,723.87762
20573,ja,ADV,726.90896,727.31581
20574,ja,ADV,727.40238,727.59281
20575,ja,ADV,730.90062,731.10063
20576,ich,PRON,731.10063,731.16062
20577,ich,PRON,731.25063,731.57062
20578,da,ADV,733.10681,733.24394
20579,Zimmer,NOUN,733.27394,733.52394
20580,da,ADV,733.52394,733.74394
20581,da,ADV,733.74394,734.07394
20582,und,CCONJ,734.07394,734.10394
20583,dann,ADV,734.10394,734.41394
20584,da,ADV,734.41394,734.68394
20585,ja,ADV,734.68394,734.93394
20586,ja,ADV,735.3764,735.50352
20587,ja,ADV,737.06435,737.28148
20588,doch,CCONJ,737.44523,737.67896
20589,ja,ADV,737.81746,737.99925
20590,ja,ADV,739.49675,739.68387
20591,also,ADV,745.24615,745.36327
20592,ich,PRON,745.36327,745.56327
20593,würde,AUX,745.56327,745.88327
20594,schon,ADV,745.98327,746.58327
20595,gerne,ADV,746.68327,747.03327
20596,großes,ADJ,747.06327,747.30327
20597,Zimmer,NOUN,747.40327,747.57327
20598,haben,AUX,747.57327,747.84302
20599,ja,ADV,748.98563,749.16275
20600,ja,ADV,749.45306,749.65019
20601,ja,ADV,750.01738,750.1645
20602,ja,ADV,750.1645,750.25975
20603,dann,ADV,750.47617,750.66329
20604,haben,AUX,750.66329,751.01329
20605,wir,PRON,751.01329,751.22329
20606,dann,ADV,751.25329,751.31329
20607,haben,AUX,751.31329,751.49329
20608,wir,PRON,751.49329,751.58329
20609,fünfzig,NUM,751.58329,752.01329
20610,schon,ADV,752.01329,752.14329
20611,mal,ADV,752.14329,752.25329
20612,weg,ADV,752.25329,752.38329
20613,type,VERB,755.30496,755.92496
20614,auch,ADV,758.31171,758.47883
20615,fünfundzwanzig,ADV,758.47883,759.2639
20616,ja,ADV,765.62621,765.93333
20617,ja,ADV,766.12242,766.22242
20618,ja,ADV,766.33883,766.59738
20619,ja,ADV,767.16002,767.34715
20620,okay,ADV,768.28533,768.54246
20621,dann,ADV,768.54246,768.67246
20622,brauchen,VERB,768.67246,768.88246
20623,wir,PRON,768.88246,768.95246
20624,noch,ADV,768.95246,769.29246
20625,Badezimmer,NOUN,770.05246,770.62246
20626,können,AUX,770.68246,770.83246
20627,wir,PRON,770.83246,770.93246
20628,zwanzig,NUM,771.20246,771.86035
20629,also,ADV,787.7626,788.2226
20630,meinst,ADV,788.2226,788.4926
20631,du,PRON,788.4926,788.5826
20632,das,PRON,788.5826,788.7226
20633,ist,AUX,788.7226,788.8326
20634,Strafe,NOUN,788.8326,789.2426
20635,genug,ADV,789.2426,789.5626
20636,oder,CCONJ,789.6426,789.8026
20637,was,PRON,789.8026,789.8926
20638,also,ADV,794.11179,794.24892
20639,wir,PRON,794.24892,794.35892
20640,waren,AUX,794.35892,794.53892
20641,jetzt,ADV,794.53892,794.67892
20642,bei,ADP,794.88892,795.28892
20643,wieviel,ADV,795.34892,795.57892
20644,Quadratm-,X,795.57892,796.17198
20645,achtzig,ADV,796.17198,796.5991
20646,genau,ADV,796.6491,796.8991
20647,dann,ADV,797.75773,797.85485
20648,brauchen,VERB,797.85485,798.21485
20649,wir,PRON,798.21485,798.31485
20650,also,ADV,798.31485,798.63485
20651,gut,ADV,798.87485,799.20985
20652,dann,ADV,799.20985,799.29485
20653,ja,ADV,805.38385,805.85129
20654,ja,ADV,806.21652,806.31365
20655,ja,ADV,806.31365,806.41365
20656,aber,CCONJ,806.41365,806.97365
20657,das,PRON,806.97365,807.35365
20658,dann,ADV,807.40365,807.44365
20659,ja,ADV,807.55365,807.61365
20660,wieder,ADV,807.61365,807.94365
20661,so,ADV,807.94365,808.25365
20662,Wohnzimmerküchemix,NOUN,808.34365,809.8781
20663,ja,ADV,819.7565,820.10362
20664,ja,ADV,820.10362,820.17363
20665,ja,ADV,820.17363,820.27363
20666,ja,ADV,820.27363,820.54363
20667,okay,ADV,820.60481,820.96838
20668,sagen,VERB,821.59577,822.08577
20669,wir,PRON,822.83577,822.94577
20670,vierzig,NUM,823.06577,823.47577
20671,Quadratmeter,NOUN,823.47577,824.09577
20672,das,PRON,824.09577,824.25577
20673,nee,X,825.402,825.58912
20674,wir,PRON,825.58912,825.68912
20675,hatten,AUX,825.68912,825.82912
20676,gerade,ADV,825.82912,826.05912
20677,achtzig,ADV,826.05912,826.74373
20678,oh,PROPN,834.37998,834.52998
20679,der,DET,834.52998,834.64998
20680,Timer,NOUN,834.64998,834.89998
20681,läuft,VERB,834.89998,835.04998
20682,gar,ADV,835.10998,835.31998
20683,na,X,836.96254,837.05254
20684,ja,ADV,837.05254,837.20254
20685,gut,ADV,837.30254,837.83254
20686,ähm,X,838.32254,838.64254
20687,gut,ADV,839.16254,839.34254
20688,ich,PRON,839.34254,839.42254
20689,mal,ADV,839.49254,839.72254
20690,so,ADV,839.72254,839.83254
20691,grob,ADV,839.83254,840.06254
20692,auf,ADP,840.06254,840.20254
20693,die,DET,840.26254,840.32254
20694,Uhr,NOUN,840.32254,840.55254
20695,nee,X,845.78623,845.96623
20696,da,ADV,845.96623,846.01623
20697,läuft,VERB,846.01623,846.28623
20698,nix,PRON,846.28623,846.42623
20699,da,ADV,846.82248,846.9096
20700,steht,VERB,846.9096,847.1196
20701,fünfzehn,NUM,847.1196,847.4496
20702,Minuten,NOUN,847.4496,847.7296
20703,äh,INTJ,850.06794,850.26294
20704,äh,INTJ,850.40794,850.61794
20705,ja,ADV,850.61794,850.78794
20706,gut,ADV,853.88742,854.21742
20707,ja,ADV,854.64319,854.95231
20708,zwei,NUM,855.92181,856.17894
20709,zwei,NUM,856.17894,856.43894
20710,mal,ADV,856.43894,856.54894
20711,fünfundzwanzig,ADV,856.54894,857.5665
20712,und,CCONJ,858.48406,858.63119
20713,dann,ADV,858.63119,859.09
20714,genau,ADV,862.65917,862.95917
20715,type,VERB,863.7636,864.2536
20716,Gott,NOUN,865.39337,865.7205
20717,ja,ADV,865.7205,866.00798
20718,so,ADV,866.47613,866.71613
20719,viel,PRON,866.71613,866.93612
20720,Platz,NOUN,866.93612,868.28612
20721,äh,INTJ,870.28771,870.55771
20722,ja,ADV,870.55771,870.83115
20723,An-,X,875.27427,875.91233
20724,nee,X,877.80804,878.11517
20725,nee,X,878.77921,879.10633
20726,brauchen,VERB,879.18633,879.51633
20727,wir,PRON,879.51633,879.77133
20728,häh,VERB,894.54531,894.75531
20729,wir,PRON,894.75531,894.88531
20730,haben,AUX,894.88531,894.99531
20731,doch,CCONJ,894.99531,895.10531
20732,unsere,DET,895.10531,895.71531
20733,Zimmer,NOUN,895.71531,896.07531
20734,also,ADV,896.10531,896.37031
20735,Flur,NOUN,896.37031,896.71531
20736,ist,AUX,896.71531,896.83531
20737,hier,ADV,896.83531,897.10531
20738,und,CCONJ,897.24531,897.38531
20739,unsere,DET,897.38531,897.70531
20740,Zimmer,NOUN,897.70531,897.94531
20741,hier,ADV,897.94531,898.25531
20742,wie,ADP,898.41483,898.51196
20743,willst,AUX,898.51196,898.70196
20744,du,PRON,898.70196,898.77196
20745,da,ADV,898.77196,899.02196
20746,noch,ADV,899.07196,899.43196
20747,ja,ADV,907.93833,908.00546
20748,gut,ADV,908.00546,908.15546
20749,aber,CCONJ,908.15546,908.26546
20750,ich,PRON,908.26546,908.34546
20751,finde,VERB,908.34546,908.58546
20752,es,PRON,908.58546,908.67546
20753,äh,INTJ,908.73546,908.86546
20754,irgendwie,ADV,908.86546,909.22546
20755,nicht,PART,909.22546,909.54546
20756,logisch,ADV,909.62546,909.92546
20757,wenn,SCONJ,909.92546,910.06546
20758,wir,PRON,910.06546,910.20546
20759,hier,ADV,910.33546,910.75546
20760,den,DET,910.75546,910.98546
20761,hier,ADV,910.98546,911.36046
20762,hier,ADV,911.36046,911.72546
20763,hier,ADV,911.78546,912.32871
20764,nein,PART,912.77881,913.16594
20765,nein,PART,913.19594,913.87594
20766,wir,PRON,913.87594,914.00594
20767,haben,AUX,914.00594,914.20594
20768,hier,ADV,914.33594,914.70094
20769,das,PRON,914.70094,914.80594
20770,Zimmer,NOUN,914.80594,915.13594
20771,da,ADV,915.22594,915.65594
20772,die,DET,915.65594,915.89594
20773,da,ADV,916.19594,916.44594
20774,den,DET,916.44594,916.59594
20775,Flur,NOUN,916.64594,917.06594
20776,und,CCONJ,917.26594,917.33594
20777,hier,ADV,917.33594,917.59594
20778,Zimmer,NOUN,917.63594,917.91594
20779,ja,ADV,919.53233,919.90456
20780,ah,X,925.77513,925.87225
20781,ja,ADV,925.87225,926.05225
20782,zehn,NUM,930.23288,930.61394
20783,zehn,NUM,931.63537,932.0025
20784,ja,ADV,933.82706,933.99419
20785,dann,ADV,935.14531,935.52531
20786,dann,ADV,935.55531,935.73531
20787,hundert,NUM,935.79531,936.25531
20788,jetzt,ADV,937.35015,937.48727
20789,brauchen,VERB,937.48727,938.22727
20790,wir,PRON,938.37727,938.82727
20791,noch,ADV,939.01727,939.27727
20792,Küche,NOUN,939.27727,939.98727
20793,Bad,PROPN,939.98727,940.64727
20794,Küche,NOUN,942.65806,942.94519
20795,Bad,PROPN,942.94519,943.21519
20796,brauchen,VERB,943.21519,943.40519
20797,wir,PRON,943.40519,943.49519
20798,noch,ADV,943.49519,943.63519
20799,ne,X,943.63519,943.79519
20800,ja,ADV,948.27456,948.96456
20801,ja,ADV,951.87194,951.96194
20802,laughter><laughterOffset,PROPN,952.27194,953.16471
20803,ja,ADV,958.87448,958.9916
20804,wir,PRON,958.9916,959.0616
20805,wollen,AUX,959.0616,959.4216
20806,also,ADV,959.4216,959.5616
20807,vier,NUM,959.5616,959.9116
20808,ich,PRON,959.9516,960.1766
20809,sagen,VERB,960.1766,960.4816
20810,vier,NUM,960.63169,960.82881
20811,ist,AUX,960.82881,960.90881
20812,schön,ADV,960.90881,961.19881
20813,und,CCONJ,962.1725,962.23963
20814,dann,ADV,962.23963,962.32962
20815,brauchen,VERB,962.32962,962.51963
20816,wir,PRON,962.51963,962.58962
20817,dazu,ADV,962.58962,962.90963
20818,auch,ADV,962.90963,962.95962
20819,noch,ADV,962.95962,963.10963
20820,die,DET,963.10963,963.21962
20821,passende,ADJ,963.21962,963.56962
20822,Dusche,NOUN,963.56962,963.91962
20823,ja,ADV,967.89573,968.00573
20824,also,ADV,968.00573,968.36573
20825,echzig,NUM,968.39573,968.89573
20826,man,PRON,969.81875,969.89875
20827,kann,AUX,969.89875,969.98875
20828,das,PRON,969.98875,970.09875
20829,ja,ADV,970.09875,970.16875
20830,auch,ADV,970.16875,970.24875
20831,irgendwie,ADV,970.24875,970.55875
20832,noch,ADV,970.55875,970.74875
20833,so,ADV,970.74875,970.84875
20834,baulich,ADV,970.84875,971.23875
20835,voneinander,ADV,971.23875,971.74875
20836,so,ADV,971.74875,971.95875
20837,mit,ADP,972.05875,972.16875
20838,irgendwelchen,ADJ,972.51875,972.89875
20839,halboffenen,VERB,972.89875,973.44875
20840,Wänden,NOUN,973.44875,973.74875
20841,oder,CCONJ,973.74875,973.97875
20842,so,ADV,973.97875,974.05875
20843,abtrennen,NOUN,974.05875,974.49875
20844,ja,ADV,976.02827,976.16427
20845,dann,ADV,979.90375,980.12087
20846,jetzt,ADV,980.18088,980.38087
20847,noch,ADV,980.38087,980.49087
20848,die,DET,980.58087,980.80088
20849,Küche,NOUN,980.80088,981.47054
20850,ja,ADV,982.40821,982.58821
20851,boah,VERB,983.86783,984.01783
20852,die,DET,984.01783,984.08783
20853,Küche,NOUN,984.08783,984.22783
20854,vierzig,NUM,984.22783,984.56783
20855,Quadratmeter,NOUN,984.69783,986.52783
20856,na,X,986.58783,986.73783
20857,gut,ADV,986.73783,986.88783
20858,ja,ADV,986.88783,986.94783
20859,ja,ADV,986.94783,987.02783
20860,gut,ADV,987.02783,987.16798
20861,ja,ADV,992.72694,992.81406
20862,jeder,PRON,992.81406,993.09406
20863,kann,AUX,993.09406,993.23406
20864,ja,ADV,993.23406,993.32406
20865,sein,AUX,993.32406,993.48406
20866,Zimmer,NOUN,993.48406,993.86406
20867,einrichten,VERB,993.93406,994.72406
20868,wie,ADP,994.72406,994.85406
20869,er,PRON,994.85406,994.99406
20870,will,AUX,994.99406,995.16406
20871,genau,ADV,995.44498,995.76527
20872,ja,ADV,1002.6511,1002.7211
20873,gut,ADV,1002.7211,1002.8211
20874,ich,PRON,1002.8211,1002.9311
20875,hab,PROPN,1002.9311,1003.0311
20876,ich,PRON,1003.0611,1003.1411
20877,hab,PROPN,1003.1411,1003.2711
20878,Bett,NOUN,1003.9611,1004.3011
20879,ich,PRON,1004.3011,1004.4511
20880,hab,PROPN,1004.5311,1004.6911
20881,Schrank,NOUN,1004.7411,1005.2011
20882,ja,ADV,1014.66658,1014.91781
20883,genau,ADV,1014.97821,1015.17821
20884,wir,PRON,1015.17821,1015.24821
20885,müssen,AUX,1015.24821,1015.75746
20886,ja,ADV,1015.87863,1016.06906
20887,ja,ADV,1016.50188,1016.649
20888,dunkel,ADV,1017.25498,1017.80033
20889,also,ADV,1020.76419,1021.17419
20890,du,PRON,1021.17419,1021.31419
20891,äh,INTJ,1021.66419,1021.87419
20892,willst,AUX,1021.87419,1022.03419
20893,du,PRON,1022.03419,1022.12419
20894,schwarzes,ADJ,1022.12419,1022.56419
20895,Parkett,NOUN,1022.56419,1022.98419
20896,haben,AUX,1022.98419,1023.20346
20897,ja,ADV,1028.06075,1028.15075
20898,gut,ADV,1028.15075,1028.34075
20899,okay,ADV,1028.34075,1028.76942
20900,okay,ADV,1029.34071,1029.65783
20901,aber,CCONJ,1030.57919,1031.16919
20902,dann,ADV,1031.16919,1031.24919
20903,auch,ADV,1031.24919,1031.51919
20904,noch,ADV,1031.54919,1031.85919
20905,noch,ADV,1031.88919,1032.11919
20906,paar,DET,1032.19919,1032.71919
20907,nei,ADV,1036.10371,1036.61083
20908,nein,PART,1036.64083,1036.78083
20909,nein,PART,1036.78083,1037.09083
20910,ja,ADV,1037.69646,1037.97358
20911,ja,ADV,1037.97358,1038.16358
20912,genau,ADV,1038.16358,1038.30358
20913,ja,ADV,1038.36367,1038.57079
20914,ja,ADV,1038.57079,1038.65079
20915,ja,ADV,1038.94294,1039.09006
20916,und,CCONJ,1040.11135,1040.26135
20917,dann,ADV,1040.26135,1040.60135
20918,ja,ADV,1040.60135,1040.87135
20919,ja,ADV,1045.2721,1045.5821
20920,wie,ADP,1046.51015,1046.69727
20921,äh,INTJ,1046.76727,1046.84727
20922,wie,ADP,1046.84727,1047.06415
20923,ja,ADV,1050.80644,1050.95644
20924,das,PRON,1050.95644,1051.32644
20925,ist,AUX,1051.32644,1051.41644
20926,mir,PRON,1051.41644,1051.58644
20927,ja,ADV,1051.58644,1051.72644
20928,egal,ADV,1051.72644,1052.07644
20929,weiße,ADJ,1055.87302,1056.21302
20930,Fliesen,NOUN,1056.21302,1056.81271
20931,ja,ADV,1060.50173,1060.70173
20932,ja,ADV,1062.24181,1062.41894
20933,äh,INTJ,1064.74535,1065.45535
20934,Küche,NOUN,1066.57273,1066.92648
20935,ja,ADV,1067.93925,1068.08638
20936,auch,ADV,1068.08638,1068.15638
20937,irgendwie,ADV,1068.15638,1068.91638
20938,auch,ADV,1068.91638,1069.1771
20939,auch,ADV,1070.54477,1070.7119
20940,irgendwie,ADV,1070.7119,1070.9969
20941,Fliesen,NOUN,1070.9969,1071.52294
20942,aber,CCONJ,1071.54025,1071.68737
20943,ich,PRON,1071.68737,1071.78738
20944,also,ADV,1071.83738,1072.06738
20945,ich,PRON,1072.06738,1072.15738
20946,finde,VERB,1072.15738,1072.44737
20947,so,ADV,1072.44737,1072.66737
20948,diese,PRON,1072.66737,1073.07738
20949,type,VERB,1073.17737,1073.32738
20950,diese,PRON,1073.63738,1073.77737
20951,amerikanischen,VERB,1073.77737,1074.46737
20952,Küchen,NOUN,1074.46737,1074.79738
20953,ja,ADV,1077.0211,1077.2711
20954,und,CCONJ,1078.07735,1078.33448
20955,äh,INTJ,1078.39448,1078.43448
20956,äh,INTJ,1078.52448,1079.05448
20957,halt,ADV,1079.05448,1079.27448
20958,p>-,X,1079.41448,1079.44448
20959,in,ADP,1079.44448,1079.49448
20960,der,DET,1079.49448,1079.61448
20961,Mitte,NOUN,1079.61448,1079.89448
20962,halt,ADV,1079.89448,1080.12448
20963,so,ADV,1080.12448,1080.46448
20964,ja,ADV,1081.55015,1081.62727
20965,ja,ADV,1081.62727,1081.77727
20966,genau,ADV,1081.77727,1082.06952
20967,ja,ADV,1082.25131,1082.63844
20968,ja,ADV,1082.63844,1082.90844
20969,also,ADV,1082.96844,1083.33844
20970,das,PRON,1083.33844,1083.48844
20971,ich,PRON,1083.51844,1083.896
20972,ja,ADV,1085.70515,1086.0514
20973,nee,X,1087.99904,1088.37617
20974,also,ADV,1088.37617,1088.95617
20975,keine,DET,1090.70144,1091.03856
20976,keine,DET,1091.03856,1091.26856
20977,Ahnung,NOUN,1091.31856,1091.60856
20978,vielleicht,ADV,1094.10333,1094.35046
20979,rot-orange,NOUN,1094.46046,1095.50046
20980,in,ADP,1095.50046,1095.57046
20981,dem,PRON,1095.57046,1095.79046
20982,Bereich,NOUN,1095.79046,1096.23277
20983,also,ADV,1097.3321,1097.7476
20984,gut,ADV,1099.79212,1099.87925
20985,was,PRON,1099.87925,1099.99925
20986,fehlt,VERB,1099.99925,1100.27925
20987,denn,CCONJ,1100.27925,1100.55925
20988,oh,PROPN,1101.02996,1101.15708
20989,ja,ADV,1101.15708,1101.41708
20990,oh,PROPN,1101.41708,1101.60708
20991,das,PRON,1101.60708,1101.72708
20992,ist,AUX,1101.79708,1101.89708
20993,schwierig,ADV,1101.89708,1102.31708
20994,also,ADV,1103.69608,1104.10321
20995,wir,PRON,1104.10321,1104.24321
20996,brauchen,VERB,1104.24321,1104.48321
20997,auf,ADP,1104.48321,1104.68321
20998,auf,ADP,1104.74321,1104.80321
20999,auf,ADP,1104.80321,1104.99321
21000,jeden,PRON,1104.99321,1105.24321
21001,Fall,NOUN,1105.24321,1105.55321
21002,erstmal,ADV,1105.55321,1105.80321
21003,mega,VERB,1106.00321,1106.26321
21004,Fernseher,NOUN,1106.26321,1106.83131
21005,ja,ADV,1108.55369,1108.75369
21006,stimmt,VERB,1117.27235,1117.67948
21007,ja,ADV,1117.67948,1118.14948
21008,ja,ADV,1118.29948,1118.57948
21009,ja,ADV,1118.83912,1118.97625
21010,ja,ADV,1118.97625,1119.04625
21011,und,CCONJ,1119.04625,1119.22625
21012,und,CCONJ,1119.22625,1119.48625
21013,die,DET,1119.48625,1119.57625
21014,passende,ADJ,1119.57625,1119.88625
21015,Soundanlage,NOUN,1119.88625,1120.61625
21016,dazu,ADV,1120.61625,1120.84738
21017,und,CCONJ,1121.19777,1121.29777
21018,und,CCONJ,1121.35777,1121.40777
21019,dann,ADV,1121.40777,1121.54777
21020,brauchen,VERB,1121.54777,1121.74777
21021,wir,PRON,1121.74777,1121.90777
21022,aber,CCONJ,1121.90777,1122.26777
21023,auf,ADP,1122.26777,1122.37777
21024,der,DET,1122.37777,1122.52777
21025,anderen,PRON,1122.52777,1122.93777
21026,Seite,NOUN,1122.93777,1123.13427
21027,ich,PRON,1127.94962,1128.04462
21028,mal,ADV,1128.04462,1128.17962
21029,von,ADP,1128.17962,1128.36963
21030,aus,ADP,1128.36963,1128.58169
21031,ich,PRON,1128.67881,1128.82881
21032,doch,CCONJ,1128.82881,1129.28881
21033,mal,ADV,1129.28881,1129.41881
21034,ähm,X,1130.03683,1130.41683
21035,ja,ADV,1132.42404,1132.61117
21036,ja,ADV,1132.61117,1132.75117
21037,genau,ADV,1132.75117,1133.16848
21038,ja,ADV,1137.32494,1137.39494
21039,ja,ADV,1137.39494,1137.61494
21040,ja,ADV,1137.61494,1137.72494
21041,genau,ADV,1137.72494,1138.19494
21042,so,ADV,1138.19494,1138.69281
21043,Mhm,PROPN,1140.2336,1140.57985
21044,ähm,X,1144.2339,1144.6539
21045,ja,ADV,1145.81237,1145.95238
21046,auf,ADP,1145.95238,1146.07237
21047,jeden,PRON,1146.07237,1146.32987
21048,dann,ADV,1146.32987,1146.427
21049,brauchen,VERB,1146.427,1146.587
21050,wir,PRON,1146.587,1146.747
21051,auch,ADV,1146.747,1146.907
21052,noch,ADV,1146.907,1146.967
21053,auf,ADP,1147.047,1147.187
21054,der,DET,1147.187,1147.357
21055,anderen,PRON,1147.357,1147.857
21056,Seite,NOUN,1147.857,1148.027
21057,jeweils,ADV,1148.057,1148.317
21058,so,ADV,1148.317,1148.467
21059,fettes,ADJ,1148.527,1148.762
21060,Sofa,X,1148.762,1149.127
21061,Mhm,PROPN,1152.06831,1152.37129
21062,was,PRON,1159.34252,1159.67252
21063,wegen,ADP,1160.8461,1161.4361
21064,der,DET,1161.5161,1161.7761
21065,ja,ADV,1162.29715,1162.43715
21066,aber,CCONJ,1162.43715,1162.64715
21067,ich,PRON,1162.64715,1162.77715
21068,also,ADV,1162.77715,1163.03715
21069,ich,PRON,1163.03715,1163.27715
21070,so,ADV,1164.9346,1165.0846
21071,vom,ADP,1165.0846,1165.2546
21072,Wohnzimmerstil,NOUN,1165.2546,1165.9246
21073,her,ADV,1165.9246,1166.0646
21074,ich,PRON,1166.0946,1166.2446
21075,das,PRON,1166.2446,1166.3846
21076,eher,ADV,1166.3846,1166.6246
21077,so,ADV,1166.6246,1166.9846
21078,eher,ADV,1167.9146,1168.1696
21079,eher,ADV,1168.1696,1168.4846
21080,eher,ADV,1168.4846,1168.6046
21081,modern,ADV,1168.6046,1168.9546
21082,einrichten,VERB,1168.9546,1169.7246
21083,also,ADV,1169.7246,1170.0696
21084,eher,ADV,1170.0696,1170.2646
21085,so,ADV,1170.2646,1170.35525
21086,ja,ADV,1178.80652,1178.91652
21087,das,PRON,1178.91652,1179.02652
21088,passt,VERB,1179.02652,1179.37669
21089,ja,ADV,1181.20312,1181.48879
21090,ja,ADV,1182.39019,1182.52019
21091,aber,CCONJ,1184.14008,1184.50008
21092,so,ADV,1184.50008,1184.60008
21093,diesen,PRON,1184.60008,1184.93008
21094,ganzen,VERB,1184.93008,1185.38008
21095,modischen,NOUN,1185.41008,1186.29008
21096,Einrichtungskram,PROPN,1186.29008,1187.03008
21097,so,ADV,1187.03008,1187.10008
21098,das,PRON,1187.10008,1187.26008
21099,meiste,PRON,1187.26008,1187.45008
21100,musst,VERB,1187.45008,1187.52008
21101,du,PRON,1187.52008,1187.64008
21102,sowieso,ADV,1187.64008,1188.20008
21103,machen,VERB,1188.20008,1188.43008
21104,weil,SCONJ,1188.72704,1188.92417
21105,das,PRON,1188.92417,1189.09417
21106,bei,ADP,1189.09417,1189.21417
21107,mir,PRON,1189.21417,1189.61417
21108,dann,ADV,1189.64417,1189.75417
21109,immer,ADV,1190.21417,1190.40417
21110,total,ADV,1190.40417,1190.94417
21111,kahl,NOUN,1191.00417,1191.40417
21112,und,CCONJ,1191.40417,1191.56417
21113,kalt,ADV,1191.61417,1191.80417
21114,aussieht,VERB,1191.80417,1192.17417
21115,ja,ADV,1192.71756,1192.98592
21116,äh,INTJ,1193.68198,1193.92198
21117,ja,ADV,1193.92198,1194.20198
21118,oh,PROPN,1200.8664,1201.07352
21119,ja,ADV,1201.07352,1201.29352
21120,verdammt,VERB,1201.29352,1201.87919
21121,wieviel,ADV,1202.77075,1202.94788
21122,Qua-,X,1202.94788,1203.03787
21123,hamwa,VERB,1203.31787,1203.59787
21124,hatten,AUX,1209.92246,1210.22958
21125,wir,PRON,1210.22958,1210.34958
21126,nicht,PART,1210.34958,1210.41958
21127,Vierzig-Quadratmeter-Küche,NOUN,1210.44958,1211.66958
21128,moment,ADV,1213.02138,1213.3085
21129,wir,PRON,1213.3085,1213.4285
21130,hatten,AUX,1213.4285,1213.5585
21131,fünfundzwanzig,ADV,1213.5585,1214.3485
21132,und,CCONJ,1214.3485,1214.3785
21133,fünfundzwanzig,ADV,1214.3785,1215.5785
21134,sind,AUX,1215.9785,1216.0985
21135,fünfzig,NUM,1216.0985,1216.70027
21136,dann,ADV,1217.54158,1217.64871
21137,hatten,AUX,1217.64871,1217.89871
21138,wir,PRON,1217.89871,1218.26871
21139,zehn,NUM,1221.78294,1222.3025
